,listing_id,num_rooms,square_meters,renovation,ceiling_height,garbage_chute,house_size,flat_floor,type_of_building,price_per_month,deposit,utility_bills,rental_period,prepayment,metro,balcony_count,loggia_count,combined_bathroom_count,separated_bathroom_count,windows_street,windows_yard,kids_allowded,pets_allowded,is_dishwasher,is_internet,is_air_conditioner,is_bathtub,is_shower,is_tv,is_furniture_in_kitchen,is_washing_machine,is_furniture_in_rooms,is_fridge,is_phone,passenger_elevator_capacity,cargo_elevator_capacity,square_meters_rounded,parking_mult_lev,roof_parking,ground_parking,parking_unknown,parking_open,undergr_parking
271,273632382,3.0,122.0,1,2.64,0,4,3,0.13204392174349255,165000.0,165000.0,0.0,0,1.0,0.0006131207847946045,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,120.0,0,0,0,1,0,0
272,266473705,3.0,133.0,4,3.0,0,16,7,0.17852962488155621,170000.0,170000.0,0.0,0,1.0,0.004291845493562232,0,1,2,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,2,1,135.0,0,0,0,0,0,1
273,274665301,4.0,138.0,3,3.0,1,6,2,0.040633186555933336,200000.0,200000.0,0.0,1,1.0,0.0018951006075469594,0,0,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,140.0,0,0,0,0,1,0
274,274239480,4.0,126.0,1,3.2,0,2,2,0.0030656039239730227,350000.0,350000.0,0.0,0,1.0,0.0006131207847946045,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,125.0,0,0,0,0,1,0
275,267738673,3.0,133.0,2,3.0,0,17,7,0.17852962488155621,170000.0,170000.0,0.0,0,1.0,0.004291845493562232,1,0,2,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,135.0,0,0,0,0,0,1
276,274547960,4.0,145.0,2,3.0,1,4,2,0.13204392174349255,200000.0,200000.0,0.0,0,1.0,0.0013934563290786467,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,145.0,0,0,0,1,0,0
277,273781555,2.0,71.0,4,2.64,0,14,7,0.19240844991917952,115000.0,100000.0,0.0,0,1.0,0.004291845493562232,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,70.0,0,0,1,0,0,0
278,274160822,5.0,143.0,3,2.8,0,4,3,0.19240844991917952,260000.0,260000.0,0.0,0,1.0,0.0018951006075469594,0,0,2,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,145.0,0,0,0,1,0,0
279,273997856,3.0,133.0,4,3.9,0,5,3,0.19240844991917952,270000.0,270000.0,0.0,0,1.0,0.0006131207847946045,0,0,2,2,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,135.0,0,0,0,0,0,1
280,274617829,3.0,80.0,2,2.64,0,11,7,0.040633186555933336,100000.0,100000.0,0.0,0,1.0,0.003734462961930773,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,80.0,0,0,0,1,0,0
281,274042642,2.0,71.0,1,2.64,0,14,7,0.19240844991917952,115000.0,115000.0,0.0,0,1.0,0.004291845493562232,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,70.0,0,0,0,0,1,0
282,273668901,3.0,110.0,2,2.64,0,14,5,0.19240844991917952,120000.0,120000.0,0.0,0,1.0,0.002118053620199543,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,110.0,0,0,0,0,1,0
283,273387110,4.0,120.0,2,2.64,0,5,1,0.19240844991917952,150000.0,150000.0,0.0,0,1.0,0.0018951006075469594,0,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,120.0,0,0,0,1,0,0
284,271712915,3.0,140.0,2,2.64,1,14,11,0.17852962488155621,190000.0,190000.0,0.0,0,1.0,0.004291845493562232,1,0,2,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,2,0,140.0,0,0,0,1,0,0
285,274941472,3.0,85.0,4,3.4,0,5,3,0.19240844991917952,270000.0,270000.0,0.0,0,1.0,0.0013934563290786467,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,85.0,0,0,1,0,0,0
286,274389673,4.0,133.0,2,3.2,1,5,4,0.007636140683350984,270000.0,270000.0,0.0,0,1.0,0.0006131207847946045,0,0,2,2,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,135.0,0,0,0,0,0,1
288,274265622,1.0,25.0,4,2.64,0,9,4,0.19240844991917952,48000.0,48000.0,0.0,0,1.0,0.004291845493562232,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,25.0,0,0,0,1,0,0
289,274736912,1.0,40.0,2,2.64,1,9,8,0.19240844991917952,55000.0,55000.0,0.0,0,1.0,0.004291845493562232,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,40.0,0,0,0,1,0,0
290,270596945,2.0,61.0,2,3.0,1,7,3,0.19240844991917952,70000.0,70000.0,0.0,0,1.0,0.0011705033164260631,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,60.0,0,0,0,1,0,0
291,274025893,4.0,122.0,2,2.64,0,5,1,0.19240844991917952,150000.0,150000.0,0.0,0,1.0,0.003734462961930773,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,120.0,0,0,0,0,1,0
292,273998987,3.0,140.0,2,2.64,0,5,3,0.19240844991917952,190000.0,190000.0,0.0,0,1.0,0.003734462961930773,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,140.0,0,0,0,1,0,0
293,273605459,4.0,130.0,4,2.7,0,5,5,0.19240844991917952,200000.0,200000.0,0.0,0,1.0,0.0018951006075469594,0,0,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,130.0,0,0,0,0,0,1
294,273005010,4.0,168.0,2,2.64,0,6,4,0.19240844991917952,250000.0,250000.0,0.0,0,1.0,0.003734462961930773,1,0,0,2,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,170.0,0,0,0,0,0,1
295,274403923,4.0,160.0,4,2.64,1,5,3,0.13204392174349255,270000.0,270000.0,0.0,0,1.0,0.003734462961930773,0,0,0,2,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,160.0,0,0,0,1,0,0
297,270548491,4.0,174.0,4,2.64,1,6,2,0.13204392174349255,300000.0,300000.0,0.0,0,1.0,0.003734462961930773,1,0,0,3,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,175.0,0,0,0,1,0,0
298,269907925,4.0,168.0,2,2.64,0,6,2,0.040633186555933336,300000.0,300000.0,0.0,0,1.0,0.0013934563290786467,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,170.0,0,0,0,0,0,1
299,273910962,4.0,126.0,4,3.2,0,3,2,0.0030656039239730227,350000.0,350000.0,0.0,0,1.0,0.0006131207847946045,0,0,2,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,125.0,0,0,1,0,0,0
301,258854289,4.0,170.0,4,3.1,0,5,4,0.19240844991917952,950000.0,950000.0,0.0,0,1.0,0.0013934563290786467,2,0,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,170.0,0,0,0,0,0,1
302,274337663,1.0,25.0,1,2.64,0,9,4,0.19240844991917952,48000.0,24000.0,0.0,0,1.0,0.004291845493562232,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,2,1,25.0,0,0,1,0,0,0
303,274310820,1.0,38.0,2,2.64,1,8,3,0.09018449361797001,50000.0,50000.0,0.0,0,1.0,0.004291845493562232,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,40.0,0,0,0,1,0,0
304,274826437,2.0,61.0,1,2.64,1,7,3,0.19240844991917952,70000.0,70000.0,0.0,0,1.0,0.0011705033164260631,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,60.0,0,0,0,1,0,0
306,273803362,3.0,80.0,2,3.0,1,12,7,0.19240844991917952,100000.0,100000.0,0.0,0,1.0,0.0018951006075469594,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,80.0,0,0,0,0,1,0
307,274997687,3.0,75.0,2,3.2,0,4,2,0.13204392174349255,130000.0,130000.0,0.0,0,1.0,0.0018951006075469594,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,75.0,0,0,0,1,0,0
308,274501552,2.0,72.0,2,2.64,0,8,2,0.040633186555933336,160000.0,160000.0,0.0,0,0.0,0.003734462961930773,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,70.0,0,0,0,0,0,1
309,274843140,3.0,100.0,1,2.64,0,5,4,0.17852962488155621,180000.0,180000.0,0.0,0,1.0,0.003734462961930773,1,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,100.0,0,0,0,1,0,0
310,273689433,4.0,120.0,2,3.2,0,16,12,0.13204392174349255,185000.0,185000.0,0.0,0,1.0,0.004291845493562232,0,0,2,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,120.0,0,0,1,0,0,0
311,274835253,4.0,120.0,1,2.64,1,14,12,0.19240844991917952,185000.0,185000.0,0.0,0,1.0,0.004291845493562232,0,0,2,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,2,0,120.0,0,0,0,1,0,0
312,155990459,4.0,134.0,2,2.64,1,6,5,0.13204392174349255,200000.0,200000.0,0.0,0,1.0,0.0018951006075469594,0,0,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,135.0,0,0,0,0,0,1
313,272896002,4.0,76.0,2,2.64,0,3,3,0.13204392174349255,200000.0,200000.0,0.0,0,1.0,0.0013934563290786467,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,75.0,0,0,0,1,0,0
314,268110903,3.0,123.0,2,3.2,0,4,3,0.0030656039239730227,250000.0,250000.0,0.0,0,1.0,0.0018951006075469594,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,125.0,0,0,1,0,0,0
